Nombre,school_id,Latitud,Longitud,Direccion,modality_labels,modality_ids,program_ids,program_labels,department,municipality,dep_id,mun_id
ESCUELA ESPECIAL LIDIA VALDIVIA,4424,12.47040000,-85.66225000,COLEGIO EMILIO SOBALVARRO 3C AL OESTE.,"INCLUSION SOCIO LABORAL,EDUCACION TEMPRANA,PREES. FORMAL EN EDUC. ESPECIAL,PRIM. REGULAR EN EDUC. ESPECIAL","23,24,59,60",,,Boaco,Boaco,11,100
SAN SEBASTÍAN,4425,12.69932000,-85.49445000,CARRETERA RÍO BLANCO.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
SALOMON IBARRA MAYORGA,4426,12.61431300,-85.61712800,FILAS VERDE SECTOR PIEDRA SEMBRADA.,"PREESCOLAR COMUNITARIO,PRIMARIA MULTIGRADO","1,14",2,PRIMARIA,Boaco,Boaco,11,100
REYNA ISABEL TERMINIO MENDEZ,4427,12.47650000,-85.65402000,CASA COMUNAL.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Boaco,11,100
SUSANA MARIA GOMEZ MENDOZA,4428,12.48113500,-85.64793100,FRENTE A LA BARRERA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
CENTRO ESCOLAR DOCTOR MOISES SOTELO,4429,12.55114000,-85.42861000,40 KMS CARRETERA A RIO NEGRO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Boaco,11,100
CENTRO ESCOLAR JUAN BAUTISTA ARRIEN,4430,12.43839000,-85.63063000,LAS CAÑITAS.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Boaco,11,100
CARLOS FONSECA,4431,12.56928000,-85.58577000,SAN ANDRES BAJO NO. 2.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO","14,1",2,PRIMARIA,Boaco,Boaco,11,100
CENTRO ESCOLAR NORMAN ARROLIGA,4432,12.60303000,-85.30467000,IGLESIA EL BUEN PASTOR.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Boaco,11,100
MIGUEL DE CASTILLA,4433,12.54742000,-85.37926000,CARRETERA DE RIO NEGRO.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
ORLANDO PINEDA,4434,12.58124600,-85.40137000,MIRAFLOR.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Boaco,11,100
GERMAN POMARES ORDOÑEZ,4435,12.67481100,-85.51298900,CARRETERA A RIO BLANCO.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Boaco,11,100
FLAVIO CESAR TIJERINO,4436,12.52007000,-85.44471000,DE LA IGLESIA DE DIOS 300MTS AL OESTE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
FELIPE BORGE,4437,12.58401400,-85.32793300,EL JOBILLO.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Boaco,11,100
SAN VICENTE NO.3,4438,12.53743000,-85.47248000,SECTOR SAN VICENTE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
ALCIDES MIRANDA,4439,12.64148000,-85.55580000,WIWAS NO.1.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Boaco,11,100
GEORGINO ANDRADE,4440,12.62185000,-85.51931000,CARRETERA A SAN JOSE DE LA VEGA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
SAN JOSE OBRERO,4441,12.38782000,-85.60007000,EL CACAO.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
AUGUSTO C. SANDINO,4442,12.58917000,-85.51788000,DE LA ESC. BASE 8KMS CARRETERA  RIO NEGRO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Boaco,11,100
PROF. JULIO CESAR SANDOVAL,4443,12.62540900,-85.42327600,SANTA FE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
CENTRO ESCOLAR SAN PEDRO DE SACAL,4444,12.53966100,-85.52136000,.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
PREESCOLAR EL SOCORRO,4445,12.48950000,-85.67996000,ANTIGUA FINCA DE FCO.MARTINEZ 200MTS AL NORTE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
PREESCOLAR ANGELITA SOBALVARRO MORENO,4446,12.46720000,-85.66110000,CONTIGUO A L A ESCUELA ESPECIAL.,PREESCOLAR FORMAL,2,,,Boaco,Boaco,11,100
PREESCOLAR LAS NUBES,4447,12.58506500,-85.49876300,FINCA CHAYOTEPE 3KM AL OESTE.,"PREESCOLAR COMUNITARIO,PRIMARIA MULTIGRADO","1,14",2,PRIMARIA,Boaco,Boaco,11,100
CENTRO EDUCATIVO PRIVADO LA PROVIDENCIA,4448,12.49025700,-85.65160600,CONTIGUO A LA PARROQUIA JUAN PABLO II.,"PRIMARIA REGULAR,PREESCOLAR FORMAL,SECUNDARIA REGULAR","3,2,5","2,3","PRIMARIA,SECUNDARIA",Boaco,Boaco,11,100
CENTRO ESCOLAR SAN JUAN BOSCO.,4459,12.40467200,-85.56941300,CONTIGUO A DONDE FUE LA COOP. DOUGLAS DUARTES.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Boaco,11,100
ESCUELA LODO NEGRO,4460,12.40361200,-85.58986100,LODO NEGRO.,"EBA,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","102,14,10",2,PRIMARIA,Boaco,Boaco,11,100
CENTRO ESCOLAR JULIANA LÒPEZ PÉREZ.,4461,12.42794700,-85.55420000,FINCA DE RITO SANCHEZ.,"EBA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","102,10,14,65","2,2","PRIMARIA,PRIMARIA",Boaco,Boaco,11,100
CENTRO ESCOLAR SAN RAFAEL.,4464,12.46111500,-85.49987000,FINCA DE PAYO MOLINA.,"EBA,PRIMARIA MULTIGRADO","102,14",2,PRIMARIA,Boaco,Boaco,11,100
CENTRO ESCOLAR ESPERANZA SEQUEIRA.,4466,12.49020000,-85.47348000,FINCA DE NERIS CERDA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Boaco,11,100
CENTRO ESCOLAR NUESTRA SEÑORA DE GUADALUPE.,4467,12.47960000,-85.43071000,CONTIGUO A LA FINCA DE JOSE HURTADO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Boaco,11,100
ESCUELA RUBEN DARIO,4489,12.61038300,-85.28503600,FINCA SAN PATRICIO.,"EBA,IV CICLO,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","102,109,14,10",2,PRIMARIA,Boaco,Boaco,11,100
ESCUELA ENMANUEL MONGALO,4512,12.57750000,-85.30249800,FINCA NIDO DE AGUILA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Boaco,11,100
CENTRO ESCOLAR SAN ISIDRO,4526,12.50597000,-85.44109000,COMARCA SALGADO Nº 2.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Boaco,11,100
CENTRO ESCOLAR AGUSTINA MIRANDA DE QUEZADA,4449,12.38244000,-85.51794000,C/SALUD 4 C. AL OESTE.,"PREESCOLAR FORMAL MULTINIVEL,PRIMARIA REGULAR,PRIM. MULTIGRADO EN EDUC. ESPECIAL","11,3,61",2,PRIMARIA,Boaco,Camoapa,11,101
JARDÍN INFANTIL BAMBI,4450,12.38340000,-85.51050000,BAMBI.,"PREESCOLAR FORMAL MULTINIVEL,PRIMARIA REGULAR","11,3",2,PRIMARIA,Boaco,Camoapa,11,101
INSTITUTO NACIONAL DE CAMOAPA MANUEL SALVADOR GUADAMUZ GONZALEZ,4451,12.37820000,-85.51403000,SALIDA A COMALAPA.,"SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO","5,13","3,3","SECUNDARIA,SECUNDARIA",Boaco,Camoapa,11,101
COLEGIO SAN FRANCISCO DE ASIS,4452,12.38210000,-85.51050000,FTE. A FARMACIA EL CARMEN.,"SECUNDARIA REGULAR,PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,SECUNDARIA POR ENCUENTRO","5,3,11,13","3,2,3","SECUNDARIA,PRIMARIA,SECUNDARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR JUAN MARIA DUARTE F.,4453,12.38315000,-85.50874000,PARQUE 3 C. AL ESTE 1½ AL SUR JUAN MARIA DUARTE.,"PREESCOLAR FORMAL MULTINIVEL,PRIMARIA REGULAR,PRIM. MULTIGRADO EN EDUC. ESPECIAL","11,3,61",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA FRANCISCO PICADO.,4457,12.38660000,-85.53922000,COMARCA MOMBACHO.,"IV CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,PRIMARIA MULTIGRADO","109,10,107,14",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR JOSEFA TOLEDO DE AGUERRI.,4458,12.42034800,-85.52575300,PIEDRA SEMBRADA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR SIMÒN BOLIVAR.,4462,12.51025000,-85.39902000,COMUNIDAD YALGUA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,EBA","14,10,102",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR JOSÉ MARTÍ,4463,12.45667000,-85.46424000,COMUNIDAD YALGUA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA CAMILO ORTEGA.,4465,12.53405000,-85.39195000,FTE. A LA FINCA DE JOSE MURILLO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA LAS TRINCHERAS.,4468,12.43304100,-85.44982200,10 KMS. CARRETERA A LAS LAJAS.,"SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","30,10,14","3,2","SECUNDARIA,PRIMARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR MADRE TERESA DE CALCUTA.,4469,12.36430000,-85.52044000,LAGUNA NEGRO.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR SILVIA SUAREZ QUINTANA.,4470,12.35813000,-85.49010000,COMARCA SAN ISIDRO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR RIGOBERTO CABEZA..,4471,12.37301700,-85.48077800,COMARCA EL AGUACATE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA CATALUÑA (SALINAS),4472,12.34876100,-85.45172000,COMARCA SALINAS.,"SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,EBA,Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","30,10,102,65,14","3,2,2","SECUNDARIA,PRIMARIA,PRIMARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR BENITO SÁNDIGO ARAUZ.,4473,12.36952400,-85.44496100,COMARCA TESORO.,"PRIMARIA MULTIGRADO,SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL","14,30,10","2,3","PRIMARIA,SECUNDARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR CACIQUE TAISIGUE.,4474,12.38564900,-85.37793600,CACIQUE TAISIGUA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR CRISTO REY.,4475,12.48484300,-85.34979500,CRISTO REY CARRETERA CAMP. LA EMBAJADA KM. 25.,"EBA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","102,10,14,65","2,2","PRIMARIA,PRIMARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR ALEXIS ARGUELLO.,4476,12.46401600,-85.33519100,FTE. AL CENTRO DE SALUD.,"EBA,SECUNDARIA POR ENCUENTRO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","102,13,10,14","3,2","SECUNDARIA,PRIMARIA",Boaco,Camoapa,11,101
ESCUELA SALOMÒN DE LA SELVA.,4478,12.43343000,-85.37742000,15 KMS. CARRETERA CAMOAPA LA CALAMIDAD.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA SAN PEDRO,4479,12.54587400,-85.13521300,FINCA EL DESCANSO.,"EBA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","102,10,14,65","2,2","PRIMARIA,PRIMARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR PRIMERO DE MAYO.,4480,12.56812000,-85.17587000,FINCA LOS CERRITOS.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR SAN ANTONIO.,4481,12.74897500,-85.10000800,SAN ANTONIO.,"EBA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","102,10,14",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA INMACULADA CONCEPCION,4482,12.58995000,-85.15092000,FINCA LA MEDALLA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,Primaria Comunitaria JYA","14,10,107,65","2,2","PRIMARIA,PRIMARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR JOSÉ DE LA CRUZ MENA.,4483,12.61173700,-85.21423500,COMARCA SAN JOSE DE MURRA.,"PREESCOLAR COMUNITARIO MULTINIVEL,EBA,SECUNDARIA POR ENCUENTRO,PRIMARIA MULTIGRADO","10,102,13,14","3,2","SECUNDARIA,PRIMARIA",Boaco,Camoapa,11,101
ESCUELA PEDRO JOAQUIN CHAMORRO,4484,12.54372000,-85.23990700,FINCA OCTAVIO GUILLEN EL COROZO.,"PREESCOLAR COMUNITARIO MULTINIVEL,EBA,PRIMARIA MULTIGRADO","10,102,14",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA REPUBLICA DE VENEZUELA,4485,12.55548000,-85.19485000,FINCA LA ESPERANZA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA REPUBLICA DE COSTA RICA.,4486,12.61546000,-85.04810000,COMARCA MONTES VERDES.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA REPUBLICA DE ESPAÑA,4487,12.67320000,-85.03076000,TIPILMA PLATANAL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR REPUBLICA DE MEXICO.,4488,12.42306000,-85.41865000,COMARCA LA LAGARTERA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR PRESBITERO HIGINIO FLETES.,4490,12.41236000,-85.46106000,COMARCA ZARRIGO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR 19 DE JULIO,4491,12.67689500,-85.10658400,PLATANAR SUR.,"EBA,SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","102,30,10,14","3,2","SECUNDARIA,PRIMARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR PROF: OFELIA CERRATO.,4492,12.36077000,-85.55791000,COMARCA TONILAPA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO","14,1",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR PROF: ANDREA GUEVARA.,4493,12.62344600,-85.13608400,MONTES VERDES.,"PREESCOLAR COMUNITARIO MULTINIVEL,EBA,Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","10,102,65,14","2,2","PRIMARIA,PRIMARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR TINO LÒPEZ GUERRA.,4494,12.63481000,-84.97135000,COMARCA GUAYABO.,"PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,PRIMARIA MULTIGRADO","10,107,14",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA SAGRADA FAMILIA,4495,12.44891900,-85.26448100,FINCA LAS MARIAS.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA CRISTOBAL COLON,4496,12.64583300,-85.07388900,MONTE VERDE.,"EBA,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","102,14,10",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR 12 DE OCTUBRE.,4497,12.59452700,-85.07710400,MONTES VERDES # 2.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,EBA","14,10,102",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA SANTA RITA.,4498,12.37588000,-85.58472000,MOMBACHITO # 2.,"PRIMARIA MULTIGRADO,III CICLO,EBA,PREESCOLAR COMUNITARIO MULTINIVEL","14,107,102,10",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA SAN JOSÉ,4499,12.38810000,-85.27428300,FINCA LA CEIBA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR 12 DE SEPTIEMBRE.,4500,12.50565000,-85.27856000,PANAMERICA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","10,14,65","2,2","PRIMARIA,PRIMARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR HERNAN ROBLETO HUETE.,4501,12.52318200,-85.18891800,FINCA LA MONEDA.,"PRIMARIA MULTIGRADO,EBA,PREESCOLAR COMUNITARIO MULTINIVEL","14,102,10",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA SAN MIGUEL ARCANGEL.,4502,12.66081800,-85.11635300,MONTE VERDE.,"PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,EBA,PRIMARIA MULTIGRADO","10,107,102,14",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA JOSE DOLORES ESTRADA,4503,12.46618000,-85.17612700,FINCA LOS CHOSMES.,"III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,IV CICLO,PRIMARIA MULTIGRADO,EBA","107,10,109,14,102",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA SAN FRANCISCO ORIENTAL,4504,12.52511600,-85.15524400,FINCA SAN JOSE.,"PRIMARIA MULTIGRADO,EBA,PREESCOLAR COMUNITARIO MULTINIVEL","14,102,10",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA CACIQUE YARRINCE,4505,12.42987000,-85.34244000,BIJAGUA.,"III CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","107,10,14",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA AMORES DEL SOL,4506,12.43929800,-85.21130100,AMORES DEL SOL.,"PREESCOLAR COMUNITARIO MULTINIVEL,EBA,PRIMARIA MULTIGRADO","10,102,14",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR MARIA AUXILIADORA.,4507,12.50802800,-85.09492600,FINCA SAN JUAN.,"PRIMARIA MULTIGRADO,IV CICLO,III CICLO,EBA,PREESCOLAR COMUNITARIO MULTINIVEL","14,109,107,102,10",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA FIDEL COLOMA,4508,12.68442600,-85.14394000,PLATANAR SUR.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA SAN JORGE,4510,12.66393100,-85.13564800,PLATANAR SUR.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA LA UNION,4511,12.53346200,-85.34447200,ENTRADA A SANTA ELENA.,"III CICLO,PREESCOLAR COMUNITARIO,PRIMARIA MULTIGRADO","107,1,14",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR UNIÒN CENTROAMERICANA.,4513,12.52318200,-85.18891800,FINCA MARIA AUXILIADORA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA SAN ANDRES,4514,12.49059600,-85.13678800,FINCA LA ESPERANZA - CASERIO LOS LOPEZ.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
ESCUELA MIGUEL LARREYNAGA,4515,12.71326900,-85.09063600,PLATANAR NORTE.,"EBA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","102,10,14",2,PRIMARIA,Boaco,Camoapa,11,101
COLEGIO CRISTIANO ANTORCHITA,4517,12.38160000,-85.51400000,BARRIO GASPAR GARCIA.,"SECUNDARIA REGULAR,PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL","5,3,11","3,2","SECUNDARIA,PRIMARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR LAS MARAVILLAS DE CAMOAPA.,4518,12.48840000,-85.31211000,FTE. HACIENDA DE LUIS FELIPE.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR JUSTO SANTOS.,4519,12.56878000,-85.21313000,FINCA LUCITANIA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO EDUCATIVO PUBLICO PROFESORA VIOLETA CAMPOS,4520,12.38719800,-85.51367600,BARRIO RAMON OBANDO..,PREESCOLAR COMUNITARIO MULTINIVEL,10,,,Boaco,Camoapa,11,101
ROBERTO CLEMENTE,4521,12.63955000,-85.00171000,COMARCA TIPILMA FINCA DE DOÑA FLORENTINA BARCIA FRENTE A LA CASA.,"PRIMARIA MULTIGRADO,IV CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,Primaria Comunitaria JYA","14,109,10,107,65","2,2","PRIMARIA,PRIMARIA",Boaco,Camoapa,11,101
CENTRO ESCOLAR 14 DE SEPTIEMBRE,4522,12.52113900,-85.23291000,EN FINCA DE DON RONALDO PEREZ.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR LAS MERCEDES,4523,12.57722200,-85.24555200,FINCA LAS MERCEDES.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
EL CASTILLO DE LA INMACULADA,4524,12.56846300,-85.06017900,LA INMACULADA.,"PREESCOLAR COMUNITARIO MULTINIVEL,EBA,PRIMARIA MULTIGRADO","10,102,14",2,PRIMARIA,Boaco,Camoapa,11,101
LA ESPERANZA,4525,12.42662900,-85.26463800,FINCA DON RICARDO ARAGON.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR TIERRA BLANCA,4527,12.45315000,-85.44692000,COMARCA TIERRA BLANCA.,"EBA,PRIMARIA MULTIGRADO","102,14",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR LUXEMBURGO,4528,12.65027800,-85.09666400,COMARCA PLATANAR SUR.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR SAN MARCOS CCA. EL ACHIOTE,4529,12.50981000,-85.31789000,COMUNIDAD EL ACHIOTE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,EBA","14,10,102",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR LA CHILENA,4530,12.49343200,-85.25077100,FRENTE FINCA LA CHILENA COMARCA ARENITA.,"PRIMARIA MULTIGRADO,EBA,SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL","14,102,30,10","2,3","PRIMARIA,SECUNDARIA",Boaco,Camoapa,11,101
EL PARAÍSO,4531,12.47800200,-85.38203000,COSTADO NORTE FINCA EL NARANJO.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR VILLA PROGRESO,4532,12.44538000,-85.11996000,FINCA DE DON SANTIAGO ORTEGA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,EBA","14,10,102",2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR MATAMBA,4533,12.40975000,-85.49082000,COSTADO ESTE DE LA FINCA DE FRANCISCO GONZALEZ.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Boaco,Camoapa,11,101
CENTRO ESCOLAR SALVADORA MONCADA,4534,12.72977000,-85.05211000,FINCA DE DENIS SEQUEIRA.,"EBA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","102,10,14",2,PRIMARIA,Boaco,Camoapa,11,101
EL MADERAL,4535,12.39114000,-85.43093700,TESORERO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Boaco,Camoapa,11,101
